"";"Estado";"emp";"sit";"setor";"esp";"dep";"PL";"lucros";"gov_ca";"gov_cf";"gov_aud";"maior_rem";"plr_rva";"qde_empregados";"desp_investimento";"desp_pessoal";"Dividendos";"Subvenção";"Subvenção (anterior)";"Reforço de Capital";"Reforço de Capital (anterior)";"capital";"link";"indicio_dependencia";"var_capital";"var_acoes";"Nome_estado";"REGIAO";"gov";"result_NA";"Resultado para o Estado Acionista"
"244";"RO";"Companhia Rondoniense de Gás";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1312124,59;-344280,88;"SIM";"SIM";"NÃO";156000;"Não";10;0;318090,04;0;0;0;0;0;170000;"http://www.rongas.com.br/site/empresa.asp";"NÃO DEPENDENTE";585000;85000;"Rondônia";"Norte";FALSE;FALSE;0
"245";"RO";"Companhia de Água e Esgoto de Rondônia";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1588341147;-50177629,67;"SIM";"SIM";"NÃO";351849,64;"Não";742;29553245;117112927,28;0;0;0;0;0;0;"https://transparencia.caerd-ro.com.br/carta-anual-de-politicas-publicas-e-governanca-corporativa";"NÃO DEPENDENTE";0;0;"Rondônia";"Norte";FALSE;FALSE;0
"246";"RR";"Agência de Fomento do Estado de Roraima SA";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";9240036,89;-2973722,17;"SIM";"SIM";"SIM";278100;"Não";41;3625000;6557587,75;0;8462899,3;7494000;0;0;0;"https://desenvolve.rr.gov.br/";"DEPENDENTE";0;0;"Roraima";"Norte";TRUE;FALSE;-8462899,3
"247";"RR";"Companhia de Águas e Esgotos de Roraima";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";-693819758,24;75045815,5;"SIM";"SIM";"NÃO";514000,04;"Não";957;25977138,94;91568059,66;0;0;0;11735793,06;1e+07;11735793,06;"https://www.caer.com.br/";"NÃO DEPENDENTE";21735793,06;7662910;"Roraima";"Norte";FALSE;FALSE;-11735793,06
"248";"RR";"Companhia Energética de Roraima";"EM LIQUIDAÇÃO";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-29524490,24;3496702,83;"SIM";"SIM";"NÃO";250290;"Não";242;0;32500488,18;0;7079730,07;28377933,75;0;0;0;"https://www.imprensaoficial.rr.gov.br/app/_visualizar-doe/";"DEPENDENTE";0;0;"Roraima";"Norte";FALSE;FALSE;-7079730,07
"249";"RR";"Companhia de Desenvolvimento de Roraima";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";119525114,04;-7396225,11;"SIM";"SIM";"NÃO";379743;"Não";264;0;23461309,28;0;29832593,46;53523112,96;0;0;0;"https://codesaima.rr.gov.br/";"DEPENDENTE";0;0;"Roraima";"Norte";FALSE;FALSE;-29832593,46
"250";"RR";"Rádio Roraima";"ATIVA";"COMUNICAÇÃO";"EMPRESA PÚBLICA";"Dependente";-2696163,28;-1284993,77;"SIM";"NÃO";"SIM";130000;"Não";66;95178;4593459,66;0;5693691,79;4445436,47;0;0;0;"https://www.radiororaima.com.br/";"DEPENDENTE";0;0;"Roraima";"Norte";FALSE;FALSE;-5693691,79
"251";"SC";"Companhia de Habitação do Estado de Santa Catarina";"EM LIQUIDAÇÃO";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-32644131;-736199;"NÃO";"SIM";"NÃO";295638,96;"Não";20;0;6512923;0;5510738;4887003;0;0;0;"http://www.cohab.sc.gov.br/";"DEPENDENTE";0;0;"Santa Catarina";"Sul";FALSE;FALSE;-5510738
"252";"SC";"Companhia Integrada de Desenvolvimento Agrícola de Santa Catarina";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";-19347393,4;1548244,87;"SIM";"SIM";"NÃO";500825,81;"Não";1375;3392120,74;249593798,63;0;253733123,93;231984797;0;0;6800000;"https://www.cidasc.sc.gov.br/wp-content/uploads/2023/04/CAGC-2023.docx-1.pdf";"DEPENDENTE";6800000;0;"Santa Catarina";"Sul";FALSE;FALSE;-253733123,93
"253";"SC";"Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";-25643905;-118261;"SIM";"SIM";"NÃO";499437,52;"Não";1816;17097087;406514566,69;0;433219082;432446310;0;0;0;"https://transparencia.epagri.sc.gov.br/?page_id=919";"DEPENDENTE";0;0;"Santa Catarina";"Sul";FALSE;FALSE;-433219082
"254";"SC";"Santa Catarina Turismo SA";"EM LIQUIDAÇÃO";"TURISMO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";5630;-268452;"NÃO";"SIM";"NÃO";331857,48;"Não";31;0;7283602;0;0;0;0;0;1165848;"https://www.scturismo.com.br/orgaos/";"DEPENDENTE";1165848;0;"Santa Catarina";"Sul";FALSE;FALSE;0
"255";"SC";"Agência de Fomento do Estado de Santa Catarina SA";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";896914000;80864000;"SIM";"SIM";"SIM";750205,32;"Não";118;2060000;49103000;46011763,11;0;0;0;61500000;0;"http://transparencia.badesc.gov.br/gestaoEstadual/cartaGovernanca";"NÃO DEPENDENTE";29999845,26;262;"Santa Catarina";"Sul";TRUE;FALSE;46011763,11
"256";"SC";"Besc Corretora de Seguros e Administradora de Bens";"EM LIQUIDAÇÃO";"GESTÃO DE ATIVOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";620716,02;1385928,64;"NÃO";"SIM";"NÃO";168442,32;"Não";3;0;356616,47;0;0;0;0;1494603,19;0;"Site não disponível";"NÃO DEPENDENTE";0;0;"Santa Catarina";"Sul";FALSE;FALSE;0
"257";"SC";"Centrais de Abastecimento de Santa Catarina";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";13707467,79;1303025,66;"SIM";"SIM";"NÃO";25356,31;"Não";43;428119,62;1604821,2;0;0;0;0;0;1455785,92;"http://www.transparencia.ceasa.sc.gov.br/";"NÃO DEPENDENTE";1455785,92;0;"Santa Catarina";"Sul";FALSE;FALSE;0
"258";"SC";"Centrais Elétricas de Santa Catarina SA";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";2932567000;557034000;"SIM";"SIM";"SIM";873638,33;"Sim";7668;1317082495,24;907056000;36930699,07;0;0;0;0;0;"https://api.mziq.com/mzfilemanager/v2/d/137b4414-3d0c-493e-8b59-0d02bc3e4072/5096cbae-96bc-0bcc-6a35-59e93c983a5e?origin=1";"NÃO DEPENDENTE";0;0;"Santa Catarina";"Sul";TRUE;FALSE;36930699,07
"259";"SC";"Centro de Informática e Automação do Estado de Santa Catarina SA";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"EMPRESA PÚBLICA";"Não Dependente";50089000;-6173481,21;"SIM";"SIM";"NÃO";663047,41;"Não";362;9588767,95;109391893,59;0;0;0;0;0;18711004,5;"https://transparencia.ciasc.sc.gov.br/ciasc/gestao/planos-relatorios-e-indicadores/relatorio-de-administracao/307-relatorio-de-administracao-2023/file";"NÃO DEPENDENTE";18711004,5;0;"Santa Catarina";"Sul";FALSE;FALSE;0
"260";"SC";"Companhia Catarinense de Águas e Saneamento";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";2003578229;50742536;"SIM";"SIM";"SIM";696685;"Não";3393;462053095;529073403;19196681;0;0;113081435;82702237;1,2e+08;"https://ri.casan.com.br/governanca-corporativa/carta-anual-de-politicas-publicas-e-governanca-corporativa/";"NÃO DEPENDENTE";233081436;91647972;"Santa Catarina";"Sul";TRUE;FALSE;-93884754
"261";"SC";"Companhia Hidromineral Caldas da Imperatriz";"ATIVA";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";3039104,56;-2847890,17;"SIM";"SIM";"NÃO";65541,37;"Não";57;547888,07;3572290,06;0;0;0;0;0;10429792,14;"https://hidrocaldas.com.br/";"NÃO DEPENDENTE";10429792,14;0;"Santa Catarina";"Sul";FALSE;FALSE;0
"262";"SC";"Administradora da Zona de Processamento de Exportação SA";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";2251808,97;-48300,19;"SIM";"SIM";"NÃO";0;"Não";2;0;48277;0;0;0;0;2e+06;0;"Site não disponível";"NÃO DEPENDENTE";2e+06;1999999,76;"Santa Catarina";"Sul";FALSE;FALSE;0
"263";"SC";"Santa Catarina Participação e Investimentos SA";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";-8059886370,89;-116616,78;"SIM";"SIM";"SIM";0;"Não";0;0;0;0;0;0;0;0;117317297,66;"Site não disponível";"NÃO DEPENDENTE";117367110,73;0;"Santa Catarina";"Sul";TRUE;FALSE;0
"264";"SC";"Sapiens Parque SA";"ATIVA";"OUTROS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";407147626,61;6994418,36;"SIM";"SIM";"NÃO";104220,18;"Não";19;0;2156424,73;0;0;0;20251723,95;235000;6209566;"Site não disponível";"NÃO DEPENDENTE";-68468586;235000;"Santa Catarina";"Sul";FALSE;FALSE;-20251723,95
"265";"SC";"SC Participações e Parcerias SA";"ATIVA";"GESTÃO DE ATIVOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";0;23719035,7;"SIM";"SIM";"SIM";354057,57;"Não";40;79206,82;9571052,81;0;0;0;4558700,29;5528686,28;0;"http://transparencia.scpar.sc.gov.br/scpar/gestao/governanca/carta-anual-de-governanca-corporativa";"NÃO DEPENDENTE";-969985,99;4558701;"Santa Catarina";"Sul";TRUE;FALSE;-4558700,29
"266";"SC";"Banco Regional de Desenvolvimento do Extremo Sul";"ATIVA";"FINANCEIRO";"EMPRESA PÚBLICA";"Não Dependente";4101322431,86;517249729,23;"SIM";"SIM";"SIM";791768,55;"Sim";511;6533754,06;231513090,36;0;0;0;0;0;0;"https://www.brde.com.br/wp-content/uploads/2023/04/CARTA-ANUAL-2023.pdf";"NÃO DEPENDENTE";254034000;254034000;"Santa Catarina";"Sul";TRUE;FALSE;0
"267";"SE";"Sergipe Gás SA";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";172114671,22;31789254,31;"SIM";"SIM";"NÃO";424644,47;"Não";100;16638130,28;21867477,3;14459841,12;0;0;0;0;0;"https://www.sergipegas.com.br/transparencia/";"NÃO DEPENDENTE";5130946,44;36406,9;"Sergipe";"Nordeste";FALSE;FALSE;14459841,12
"268";"SE";"Companhia Estadual de Habitação e Obras Públicas";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";102942842,76;-1949452,43;"SIM";"SIM";"NÃO";356974,84;"Não";194;81667,56;27738975,01;0;28966706,26;34119125,3;0;0;0;"https://cehop.se.gov.br/";"DEPENDENTE";0;0;"Sergipe";"Nordeste";FALSE;FALSE;-28966706,26
"269";"SE";"Companhia de Desenvolvimento Econômico de Sergipe";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";216793092,44;-3267193,41;"SIM";"SIM";"NÃO";432276;"Não";157;2954955;27429226;0;0;0;0;0;0;"https://codise.se.gov.br/carta-anual-politicas-publicas/";"DEPENDENTE";0;0;"Sergipe";"Nordeste";FALSE;FALSE;0
"270";"SE";"Companhia de Desenvolvimento de Recursos Hídricos e Irrigação de Sergipe";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-15634770,81;-433819,39;"SIM";"SIM";"NÃO";242420,89;"Não";304;0;51535748,77;0;66915177,98;37112659,5;0;0;0;"https://coderse.se.gov.br/";"DEPENDENTE";0;0;"Sergipe";"Nordeste";FALSE;FALSE;-66915177,98
"271";"SE";"Companhia de Saneamento de Sergipe";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1930266171;46154909;"SIM";"SIM";"NÃO";795367,6;"Não";1573;103655365;309463432;0;0;0;18884886;64540351;680963750;"https://transparencia.deso-se.com.br/";"NÃO DEPENDENTE";680963750;0;"Sergipe";"Nordeste";FALSE;FALSE;-18884886
"272";"SE";"Empresa de Desenvolvimento Sustentável do Estado de Sergipe";"ATIVA";"DESENVOLVIMENTO REGIONAL";"EMPRESA PÚBLICA";"Dependente";-187186,39;-168763,76;"SIM";"SIM";"NÃO";171602;"Não";56;0;8771231,37;0;8586982,7;8579528,51;0;0;0;"https://www.pronese.se.gov.br/transparencia";"DEPENDENTE";0;0;"Sergipe";"Nordeste";FALSE;FALSE;-8586982,7
"273";"SE";"Banco do Estado de Sergipe SA";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";668274347,6;47470552,55;"SIM";"SIM";"SIM";439416,29;"Sim";1387;23579401;231339632,03;51387033,03;0;0;56242461,5;0;0;"https://ri.banese.com.br/governanca-corporativa/carta-anual-de-governanca/";"NÃO DEPENDENTE";58065827,53;2469204;"Sergipe";"Nordeste";TRUE;FALSE;-4855428,47
"274";"SE";"Empresa Sergipana de Turismo SA";"ATIVA";"TURISMO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";6613196,09;-2036750,62;"SIM";"SIM";"NÃO";554512,66;"Não";41;0;2216254,96;0;0;0;0;0;0;"https://www.se.gov.br/emsetur/emsetur_transparencia";"DEPENDENTE";0;0;"Sergipe";"Nordeste";FALSE;FALSE;0
"275";"SE";"Empresa Sergipana de Tecnologia da Informação";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"EMPRESA PÚBLICA";"Dependente";-5672358,85;651065,87;"SIM";"SIM";"NÃO";320567,49;"Não";98;0;7960105,96;0;0;0;0;0;0;"https://emgetis.se.gov.br/";"DEPENDENTE";0;0;"Sergipe";"Nordeste";FALSE;FALSE;0
"276";"SE";"Empresa de Desenvolvimento Agropecuário de Sergipe";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";37175348,09;1563239,9;"SIM";"SIM";"NÃO";249488,09;"Não";496;1369643,83;50374309,72;0;53250877,3;54195241,08;0;0;0;"https://www.emdagro.se.gov.br";"DEPENDENTE";0;0;"Sergipe";"Nordeste";FALSE;FALSE;-53250877,3
"277";"SE";"Imprensa Oficial de Sergipe";"ATIVA";"COMUNICAÇÃO";"EMPRESA PÚBLICA";"Não Dependente";1743019,02;-1012601,06;"SIM";"SIM";"NÃO";303596,26;"Não";73;0;5733940,6;0;0;0;0;0;0;"https://iose.se.gov.br/";"NÃO DEPENDENTE";0;0;"Sergipe";"Nordeste";FALSE;FALSE;0
"278";"SE";"Zona de Processamento de Exportação de Sergipe";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";11602,66;911,93;"SIM";"SIM";"NÃO";0;"Não";0;0;0;0;0;0;0;0;416191,28;"https://www.abrazpe.org.br/index.php/zpesbrasil/";"DEPENDENTE";416349,85;0;"Sergipe";"Nordeste";FALSE;FALSE;0
"279";"SE";"Agência Sergipe de Desenvolvimento SA";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";2368442,63;-800838,41;"SIM";"SIM";"NÃO";84000;"Não";11;0;716654,07;0;0;0;0;0;4720000;"https://desenvolve.se.gov.br/wp-content/uploads/2024/06/cartaanualdepoliticas.pdf";"NÃO DEPENDENTE";7920000;7920000;"Sergipe";"Nordeste";FALSE;FALSE;0
"280";"SP";"Companhia Ambiental do Estado de São Paulo";"ATIVA";"OUTROS";"EMPRESA PÚBLICA";"Dependente";57356351,73;-22938360,73;"SIM";"SIM";"SIM";470248,7;"Sim";1682;34254504;493090761,45;0;123893945;46815851,91;8e+05;0;0;"https://cetesb.sp.gov.br/balancos-patrimoniais";"DEPENDENTE";8e+05;26666667;"São Paulo";"Sudeste";TRUE;FALSE;-124693945
"281";"SP";"Companhia de Desenvolvimento Habitacional e Urbano do Estado de São Paulo";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"EMPRESA PÚBLICA";"Não Dependente";11385214894,48;-569478891,13;"SIM";"SIM";"SIM";380913,68;"Não";372;1976981114,99;101187994,36;0;0;0;5,4e+08;875070147;5,4e+08;"https://www.cdhu.sp.gov.br/documents/20143/37042/DOE+BALAN%C3%87O+ANUAL+2022+-+20+04+23.pdf/2f00f17e-f481-9e44-1f6f-c6812913309b";"NÃO DEPENDENTE";1415070154,6;1234098877;"São Paulo";"Sudeste";TRUE;FALSE;-5,4e+08
"282";"SP";"Companhia Paulista de Parcerias";"ATIVA";"GESTÃO DE ATIVOS";"EMPRESA PÚBLICA";"Não Dependente";2003022686;198913574,74;"SIM";"SIM";"NÃO";377843,73;"Sim";21;0;4500377,93;169456870,6;0;0;3e+07;0;0;"https://www.parceriaseminvestimentos.sp.gov.br/a-secretaria/companhia-paulista-de-parcerias/";"NÃO DEPENDENTE";3e+07;3e+07;"São Paulo";"Sudeste";FALSE;FALSE;139456870,6
"283";"SP";"Companhia Paulista de Securitização";"ATIVA";"GESTÃO DE ATIVOS";"EMPRESA PÚBLICA";"Não Dependente";297286811,64;12384394,64;"SIM";"SIM";"NÃO";259508,21;"Sim";3;0;620294,56;17442845,99;0;0;0;0;0;"https://portal.fazenda.sp.gov.br/Institucional/Paginas/CPSEC/CPSEC.aspx";"NÃO DEPENDENTE";0;0;"São Paulo";"Sudeste";FALSE;FALSE;17442845,99
"284";"SP";"Companhia Paulista de Trens Metropolitanos";"ATIVA";"TRANSPORTE";"EMPRESA PÚBLICA";"Dependente";10158105053,55;-851709191,69;"SIM";"SIM";"SIM";419908,37;"Sim";5888;528266615,93;1093156566,62;0;805279349,67;962140766,72;851079110,14;914165283,85;0;"https://www.cptm.sp.gov.br/esg-consciente/Governanca/BalancosDemonstrativos/Relat%C3%B3rio%20Integrado%20CPTM%202023.zip";"DEPENDENTE";1125883651,38;75713089848;"São Paulo";"Sudeste";TRUE;FALSE;-1656358459,81
"285";"SP";"Companhia Docas de São Sebastião";"ATIVA";"PORTOS E HIDROVIAS";"EMPRESA PÚBLICA";"Dependente";194103759;-9640282;"SIM";"SIM";"NÃO";520784,45;"Não";82;6115681,08;22093589,95;0;8930729;10416149;5434212;92487,94;292152130,89;"https://portoss.sp.gov.br/home/transparencia/governanca/";"DEPENDENTE";292152130,89;0;"São Paulo";"Sudeste";FALSE;FALSE;-14364941
"286";"SP";"Companhia do Metropolitano de São Paulo";"ATIVA";"TRANSPORTE";"EMPRESA PÚBLICA";"Não Dependente Com Indícios De Dependência";37066934093,22;-900175857,05;"SIM";"SIM";"SIM";787891,36;"Não";6999;2682447014,75;1917318543,58;0;317976248,07;0;2713990757,35;2382936931,92;0;"https://governancacorporativa.metrosp.com.br/Documentos%20Compartilhados/CartaPoliticasPublicas.pdf";"NÃO DEPENDENTE COM INDÍCIOS DE DEPENDÊNCIA";2713990757,35;646445;"São Paulo";"Sudeste";TRUE;FALSE;-3031967005,42
"287";"SP";"Companhia de Processamento de Dados do Estado de São Paulo";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"EMPRESA PÚBLICA";"Não Dependente";791678287,73;81847383,02;"SIM";"SIM";"SIM";917318,08;"Sim";1796;76318080,09;521950772,63;28745847,91;0;0;0;0;0;"https://www.prodesp.sp.gov.br/transparencia/carta-anual-de-governanca-corporativa/";"NÃO DEPENDENTE";0;-12398378410;"São Paulo";"Sudeste";TRUE;FALSE;28745847,91
"288";"SP";"Companhia de Saneamento Básico do Estado de São Paulo";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";29857376274,01;3523531017,92;"SIM";"SIM";"SIM";700349,26;"Sim";11228;6283773946,37;3651093404,03;438314503,26;0;0;0;0;0;"https://ri.sabesp.com.br/governanca-corporativa/carta-de-governanca/";"NÃO DEPENDENTE";0;0;"São Paulo";"Sudeste";TRUE;FALSE;438314503,26
"289";"SP";"Agência de Fomento do Estado de São Paulo SA";"ATIVA";"FINANCEIRO";"EMPRESA PÚBLICA";"Não Dependente";3403558659,45;212336414,81;"SIM";"SIM";"SIM";485456,51;"Sim";146;0;54204189,74;196277506,6;0;0;0;1e+09;0;"https://www.desenvolvesp.com.br/institucional/transparencia/prestacao-de-contas/carta-anual-de-politicas-publicas-e-governanca-corporativa/";"NÃO DEPENDENTE";0;0;"São Paulo";"Sudeste";TRUE;FALSE;196277506,6
"290";"SP";"Empresa Metropolitana de Águas e Energia SA";"ATIVA";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1088488783,94;150479943,65;"SIM";"SIM";"SIM";587898,52;"Sim";376;106621047,04;149282220,18;43062599,16;0;0;0;0;0;"https://ri.emae.com.br/liste7f6.html?idCanal=xKj5n4ohMMNFNZbS9HP5BQ==";"NÃO DEPENDENTE";0;0;"São Paulo";"Sudeste";TRUE;FALSE;43062599,16
"291";"SP";"Empresa Metropolitana de Transportes Urbanos de São Paulo SA";"ATIVA";"TRANSPORTE";"EMPRESA PÚBLICA";"Não Dependente";2296046615,87;6626925,92;"SIM";"SIM";"SIM";421925,64;"Não";733;180712035,78;111589874,03;0;0;0;56689366,29;135510000;331322181,05;"https://www.emtu.sp.gov.br/emtu/pdf/relatorio-gestao-23.pdf";"NÃO DEPENDENTE";488980563,73;15765838268;"São Paulo";"Sudeste";TRUE;FALSE;-56689366,29
"292";"SP";"Instituto de Pesquisas Tecnológicas do Estado de São Paulo SA";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"EMPRESA PÚBLICA";"Dependente";87655778,77;-13531993,58;"SIM";"SIM";"SIM";553042,41;"Não";612;13539378,48;134478846,92;0;106095097,88;100508482,6;13539378,48;1180837,59;0;"https://ipt.br/wp-content/uploads/2024/03/Carta-Anual-de-Governanca-Corporativa-IPT-2023.pdf";"DEPENDENTE";1180837,58999997;1118083759;"São Paulo";"Sudeste";TRUE;FALSE;-119634476,36
"293";"TO";"Agência de Fomento do Estado do Tocantins SA";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";33135299,07;361559,58;"SIM";"SIM";"SIM";217637,38;"Não";45;29982,61;3378756,5;0;0;0;1509054,3;10060362,17;156212,06;"https://www.fomento.to.gov.br/page/carta-anual";"NÃO DEPENDENTE";1679149,69;0;"Tocantins";"Norte";TRUE;FALSE;-1509054,3
"294";"TO";"Companhia Imobiliária de Participações Investimentos e Parcerias do Estado do Tocantins";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";60481397,32;5209471,58;"SIM";"SIM";"SIM";279802,33;"Sim";86;768748,33;10149687,81;0;0;0;0;3908800;3,5e+07;"https://www.to.gov.br/tocantinsparcerias";"NÃO DEPENDENTE";3,5e+07;-29981538,46;"Tocantins";"Norte";TRUE;FALSE;0
"295";"TO";"Companhia de Mineração do Tocantins";"EM LIQUIDAÇÃO";"MINERAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";1614284,64;-46444,02;"SIM";"SIM";"SIM";25200;"Não";14;0;493323,26;0;0;0;0;0;31593584,98;"https://www.to.gov.br/mineratins/";"NÃO DEPENDENTE";31593584,98;0;"Tocantins";"Norte";TRUE;FALSE;0
